;ID;PET;Date_2
696;1;25,79999924;09.07.1983
697;1;22,89999962;10.07.1983
698;1;27;11.07.1983
699;1;29,20000076;12.07.1983
700;1;27,89999962;13.07.1983
701;1;31;14.07.1983
702;1;28,39999962;15.07.1983
703;1;28,5;16.07.1983
704;1;23,10000038;17.07.1983
705;1;21,89999962;18.07.1983
706;1;24,79999924;19.07.1983
707;1;19,5;20.07.1983
708;1;17,89999962;21.07.1983
709;1;16,70000076;22.07.1983
710;1;18,5;23.07.1983
711;1;15,89999962;24.07.1983
712;1;15,89999962;24.07.1983
713;1;19,70000076;25.07.1983
714;1;23,79999924;26.07.1983
715;1;23,29999924;27.07.1983
716;1;22,70000076;28.07.1983
717;1;26,5;29.07.1983
718;1;25;30.07.1983
719;1;17;31.07.1983
720;1;22;01.08.1983
721;1;25,5;02.08.1983
722;1;25,10000038;03.08.1983
723;1;24,60000038;04.08.1983
724;1;27,70000076;05.08.1983
725;1;32,20000076;06.08.1983
726;1;28,89999962;07.08.1983
727;1;22,79999924;08.08.1983
728;1;27,79999924;09.08.1983
729;1;33,70000076;10.08.1983
730;1;30,10000038;11.08.1983
731;1;28,79999924;12.08.1983
732;1;20,89999962;13.08.1983
733;1;19,60000038;14.08.1983
734;1;13,5;15.08.1983
735;1;18,10000038;16.08.1983
736;1;23,5;17.08.1983
737;1;23,39999962;18.08.1983
738;1;20,60000038;19.08.1983
739;1;19,20000076;20.08.1983
740;1;19,20000076;20.08.1983
741;1;15,89999962;21.08.1983
742;1;16,39999962;22.08.1983
743;1;19,89999962;23.08.1983
744;1;21,20000076;24.08.1983
745;1;14,89999962;25.08.1983
746;1;12,10000038;26.08.1983
747;1;11,5;27.08.1983
748;1;11,69999981;28.08.1983
749;1;10,19999981;29.08.1983
750;1;11,69999981;30.08.1983
751;1;16,20000076;31.08.1983
752;1;14,80000019;01.09.1983
753;1;16,89999962;02.09.1983
754;1;20,60000038;03.09.1983
755;1;22,79999924;04.09.1983
756;1;25,70000076;05.09.1983
757;1;19,39999962;06.09.1983
758;1;24,5;07.09.1983
759;1;11,5;08.09.1983
760;1;10,19999981;09.09.1983
761;1;10,5;10.09.1983
762;1;12,19999981;11.09.1983
763;1;14,39999962;12.09.1983
764;1;14,60000038;13.09.1983
765;1;18;14.09.1983
766;1;12,89999962;15.09.1983
767;1;15,69999981;16.09.1983
768;1;17,89999962;17.09.1983
769;1;15,89999962;18.09.1983
770;1;18,10000038;19.09.1983
771;1;20,70000076;20.09.1983
772;1;18,79999924;21.09.1983
773;1;21,10000038;22.09.1983
774;1;17,79999924;23.09.1983
775;1;11,39999962;24.09.1983
776;1;11,19999981;25.09.1983
777;1;11,19999981;25.09.1983
778;1;6,699999809;26.09.1983
779;1;7,5;27.09.1983
780;1;10;28.09.1983
781;1;10;28.09.1983
782;1;1,100000024;29.09.1983
783;1;1,600000024;30.09.1983
784;1;1,600000024;30.09.1983
785;1;19,70000076;01.05.1984
786;1;11,10000038;02.05.1984
787;1;15;03.05.1984
788;1;21,20000076;04.05.1984
789;1;21,29999924;05.05.1984
790;1;20,39999962;06.05.1984
791;1;21,89999962;07.05.1984
792;1;23,39999962;08.05.1984
793;1;18,89999962;09.05.1984
794;1;10,60000038;10.05.1984
795;1;9,100000381;11.05.1984
796;1;11,89999962;12.05.1984
797;1;13,80000019;13.05.1984
798;1;19,10000038;14.05.1984
799;1;21,79999924;15.05.1984
800;1;28,20000076;16.05.1984
801;1;25,20000076;17.05.1984
802;1;26,39999962;18.05.1984
803;1;27,29999924;19.05.1984
804;1;27,39999962;20.05.1984
805;1;23,70000076;21.05.1984
806;1;24,60000038;22.05.1984
807;1;25,39999962;23.05.1984
808;1;28,60000038;24.05.1984
809;1;27,39999962;25.05.1984
810;1;27,29999924;26.05.1984
811;1;27,70000076;27.05.1984
812;1;20,5;28.05.1984
813;1;19,89999962;29.05.1984
814;1;25,20000076;30.05.1984
815;1;29,70000076;31.05.1984
816;1;30,39999962;01.06.1984
817;1;17,70000076;02.06.1984
818;1;17,70000076;02.06.1984
819;1;23,70000076;03.06.1984
820;1;29,89999962;04.06.1984
821;1;30,79999924;05.06.1984
822;1;30,79999924;06.06.1984
823;1;25,5;07.06.1984
824;1;25,5;08.06.1984
825;1;17,20000076;09.06.1984
826;1;13,89999962;10.06.1984
827;1;18,39999962;11.06.1984
828;1;13,60000038;12.06.1984
829;1;10,80000019;13.06.1984
830;1;15,89999962;14.06.1984
831;1;17,79999924;15.06.1984
832;1;19,29999924;16.06.1984
833;1;21,60000038;17.06.1984
834;1;14,30000019;18.06.1984
835;1;16,29999924;19.06.1984
836;1;21,20000076;20.06.1984
837;1;21,79999924;21.06.1984
838;1;25,39999962;22.06.1984
839;1;24,79999924;23.06.1984
840;1;24,70000076;24.06.1984
841;1;24,70000076;25.06.1984
842;1;20,20000076;26.06.1984
843;1;20,20000076;27.06.1984
844;1;17,20000076;28.06.1984
845;1;20,5;29.06.1984
846;1;18,5;30.06.1984
847;1;17,89999962;01.07.1984
